LIMS_ID,B.naive,B.memory,Plasma.,T.CD8,T.CD4.naive,T.CD4.memory.resting,T.CD4.memory.activated,T.follicular.helper,T.regulatory.(Tregs),T.gamma.delta,NK.resting,NK.activated,Monocytes,Macrophages.M0,Macrophages.M1,Macrophages.M2,Dendritic.resting,Dendritic.activated,Mast.resting,Mast.activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
HOA7812A58,0.04192623,0,0.001267935,0.096808777,0.050249126,0.075070924,0.022685114,0,0.010035693,0,0,0.030747947,0.390797173,0,0,0,0,0.002751422,0.010817807,0,0,0.266841851,0,0.808105964,0.627588448
HOA7812A34,0.005373142,0.023215038,0,0.236291721,0.078684948,0.063384407,0.05344803,0,0,0,0,0.065215737,0.297503219,0.007013275,0.001093055,0,0.00685759,0,0.001860687,0,0,0.160059152,0,0.635637261,0.780453759
HOA7812A49,0.01896809,0.003401717,0.000200661,0.142652191,0.053719782,0.020247646,0.007109339,0,0.04996247,0,0.023990102,0.020472911,0.290311636,0,0,0,0,0.00024365,0.012054318,0,0,0.356665488,0,0.797095349,0.627239465
HOA7812A65,0.056342342,0,0,0.260718294,0.018650028,0,0.037078709,0,0,0,0.033384072,0.04876767,0.316608794,0,0,0,0,0.000245094,0,0.004088251,0,0.224116745,0,0.809631135,0.640941958
HOA7812A51,0.011327659,0,0.002231211,0.17988675,0,0.014246826,0.008064711,0,0.015943773,0.03386959,0.010997001,0.014858501,0.345715191,0.005228739,0,0,0,0,0.002485379,0,0,0.355144668,0,0.751805011,0.666388739
HOA7812A59,0.064079558,0,0,0.113344911,0,0.062170789,0.022589679,0,0,0,0,0.022058389,0.364676816,0,0,0,0,0.001520759,0.002670395,0,0,0.346888705,0,0.846581133,0.568903336
HOA7812A62,0,0.009665516,0.000423509,0.06804062,0.044491592,0.024330317,0.012192916,0,0.005947499,0.020541169,0.002487762,0.027049011,0.383401748,0,0,0,0,0.001517369,0.003867774,0,0,0.396043198,0,0.852422042,0.543757246
HOA7812A68,0.075101932,0,0,0.192568514,0.006420054,0,0.015036473,0,0.056861136,0,0.060882114,0.038432459,0.352413821,0,0,0,0,0,0.007252394,0,0,0.195031103,0,0.80002401,0.654078758
HOA7812A70,0.023798926,0.000717396,0.002285707,0.000863304,0.057321665,0.020052203,0.021448538,0,0.008208168,0.018790397,0,0.007886718,0.282998772,0.019822751,0,0,0,0.008357899,0.026631147,0,0,0.500816409,0,0.806521861,0.593491049
HOA7812A72,0.036549708,0,0,0.303598077,0,0,0.013080804,0,0.041855231,0,0.038131067,0.066673401,0.268060034,0.006959114,0,0,0,0,0.006095393,0,0,0.218997171,0,0.79326681,0.654475253
HOA7812A75,0.028647539,0,0,0.244468069,0.012468735,0.006282221,0.011637256,0,0.021617641,0,0.028098878,0.05226267,0.339977922,0,0,0,0,0,0.008001151,0,0,0.24653792,0,0.846675636,0.597607044
HOA7812A76,0.008871918,0.00061638,0,0.201410966,0.020043431,0,0.018214739,0,0.029973933,0,0.021003266,0.05363549,0.399154402,0,0,0,0,0.000396151,0.008022232,0,0,0.238657092,0,0.851760749,0.586914346
HOA7812A79,0.010079949,0,0.000493275,0.073544876,0,0.04964976,0.015700027,0,0,0.008838558,0.008508528,0.000614897,0.356781233,0,0,0,0,0.000915603,0.011798008,0,0,0.463075286,0,0.799696596,0.602350212
HOA7812A81,0.086004335,0,0,0.15120703,0.010733068,0,0.016265161,0,0.036345572,0,0,0.044765281,0.375236783,0.008928769,0,0,0,0,0.024074611,0,0,0.24643939,0,0.83180412,0.614089997
HOA7812A82,0.011134924,0.010348603,0,0.150366111,0.036768098,0.026141446,0.036803549,0,1.49E-05,0.021953589,0,0.03285249,0.287923766,0,0,0,0,0,0,0.013091774,0,0.372600711,0,0.805986596,0.614534531
HOA7812A83,0,0.005468887,0.001176703,0.119212144,0.023183409,0,0.00096773,0,0.035865054,0,0.023129588,0.021589543,0.319238848,0.024333046,0,0,0,0,0.01033993,0,0,0.415495118,0,0.831263118,0.573113615
HOA7812A85,0.044854302,0,0,0.172763672,0.037787335,0,0.014406358,0,0.023723839,0,0.01291197,0.04984284,0.406345641,0,0,0,0,0.001000843,0,0.000445791,0,0.235917409,0,0.785497328,0.650906022
HOA7812A86,0.027412373,0,0,0.083578466,0.013719463,0.034334791,0.016914963,0,0.005879402,0,0.01713467,0.037613891,0.458456989,0,0,0,0,0.001973319,7.82E-05,0,0,0.302903435,0,0.83540395,0.577994037
HOA7812A87,0.053611836,0,0,0.118316354,0.001986497,0,0.017708851,0,0.029833435,0,0.076027929,0.004829584,0.395381931,0.008078913,0,0,0,0,0.015515576,0,0,0.278709093,0,0.836654382,0.595087047
HOA7812A88,0.017776906,0.017480538,0.005926046,0.106888115,0.061789951,0.023653585,0.029431145,0,0.02201329,0,0,0.026629881,0.261682289,0,0,0.00494235,0.004539533,0.007516481,0.003678146,0,0,0.406051744,0,0.661481389,0.749720395
HOA7812A90,0.082993362,0,0,0.18799964,0,0.028407325,0.007119016,0,0.054603591,0,0.019626956,0.050814619,0.280080606,0,0,0.002517624,0,0,0.019090534,0,0,0.266746728,0,0.787714613,0.658061316
HOA7812A91,0.09694529,0,0,0.29576628,0.022932039,0.019567766,0.021023426,0,0.021738455,0,0.041863712,0.066778204,0.210906397,0,0,0,0,0,0,0.002133447,0,0.200344983,0,0.643524585,0.772951798
HOA7812A95,0.000631956,0.005128889,0.004316336,0.13122999,0.077419772,0.024958855,0.036960133,0,0.021963068,0,0,0.050005075,0.339970717,0,0,0,0.006935663,0.008445931,0.01606938,0,0,0.275964234,0,0.784148641,0.653379366
HOA7812A96,0.024880351,0,0,0.092299134,0.047541822,0.030593766,0.015186128,0,0.012302413,0.002033491,0.005107007,0.017888411,0.507488141,0,0,0,0,0.003962032,0.015356767,0,0,0.225360538,0,0.750996468,0.673516908
HOA7812A97,0.020037216,0,0,0.212616292,0,0.016395229,0.01801525,0,0.00962324,0.000468655,0,0.029256033,0.471902323,0.005721265,0,0,0,0.001027239,0.001960334,0,0,0.212976922,0,0.698316784,0.72240348
HOA7812A99,0.010446604,0,6.47E-05,0.101685943,0.010831464,0,0.013413457,0,0.004374706,0.035011119,0,0.015456228,0.482556057,0,0,0,0,0.002726513,0.008995099,0,0,0.31443815,0,0.771503103,0.642070136
HOA7812A101,0.047115865,0,0,0.268447818,0,0.01607137,0.023849058,0,0.026224858,0,0.04559978,0.074243,0.247315428,0,0,0,0,0.000616642,0.012209422,0,0,0.238306759,0,0.818275954,0.632626579
HOA7812A103,0.016632842,0,0.000424317,0.147158386,0.01516807,0.014219348,0.032710607,0,0.006010684,0.023646673,0,0.010543274,0.400035925,0,0,0,0,0.002909361,0.005605414,0,0,0.324935099,0,0.756680427,0.66264374
HOA7812A104,0.080802212,0,0,0.106526604,0.007628713,0.018067393,0.015703232,0,0.034883598,0,0.017643786,0.013167818,0.403881328,0.001522225,0,0,0,0.001263975,0.006713671,0,0,0.292195445,0,0.860657805,0.564533305
HOA7812A110,0.052250071,0,0,0.206572451,0.006041471,0,0.017643061,0,0.044146405,0,0.023994403,0.023785888,0.240365852,0.000339973,0,0,0,0,0.005859377,0,0,0.379001048,0,0.844083886,0.578059069
HOA7812A111,0.049202941,0,0,0.192856455,0.078905542,0.00873379,0.017027427,0,0.005304815,0,0,0.059220575,0.263189215,0,0,0.002013502,0,0.001364,0.001094419,0,0,0.321087319,0,0.832926556,0.602154321
HOA7812A113,0.06390084,0,0,0.152752078,0.033127313,0,0.011467146,0,0.032945563,0,0.013664128,0.0128735,0.350653433,0.001059672,0,0,0,0.000545222,0,0.001186393,0,0.325824712,0,0.814618765,0.610543515
HOA7812A115,0.024146134,0,0.000654634,0.113098185,0.009913908,0,0.007544203,0,0.036392127,0,0.076984157,0.001902969,0.389511231,0.017994854,0,0,0,0,0.00125418,0,0,0.320603418,0,0.819697596,0.600283431
HOA7812A116,0.058333305,0,0,0.163899785,0.006495435,0.023702584,0.013097427,0,0.032347344,0,0.052000749,0.017414801,0.351061326,0.009338409,0,0,0,0.001368124,0,0.002808413,0,0.268132297,0,0.765380386,0.669283057
HOA7812A118,0.090024109,0,0,0.267501449,0,0,0.005340139,0,0.058578124,0,0.067781734,0.059113081,0.222316118,0,0,0.002023222,0,0,0.007918292,0,0,0.219403731,0,0.799409178,0.654526051
HOA7812A119,0.011251566,0,0.001669837,0.144982119,0.011779886,0.03561541,0.020911047,0,0.007619085,0.004419711,0.001715416,0.021008772,0.461596371,0,0,0,0,0,0.011734913,0,0,0.265695866,0,0.817617023,0.606392017
HOA7812A120,0.020594133,0.001293062,0,0.134377102,0.002825519,0.025873569,0.011594999,0,0.026531912,0,0.007523751,0.011146607,0.463247853,0.003622141,0,0,0,0,0.016513543,0,0,0.27485581,0,0.825518343,0.596023773
HOA7812A122,0.029156226,0.001500614,0,0.204452506,0.050945216,0.088032349,0.030682729,0,0.011160852,0,0,0.044707338,0.248393006,0,0,0.00238241,0,0.000760592,0.002375175,0,0,0.285450986,0,0.789974082,0.651491323
HOA7812A123,0.039658218,0,0,0.045739439,0.030104853,0.034167475,0.008122964,0,0.026593274,0,0.050240989,0,0.416306529,0,0,0.003123153,0,0.001725631,0.000818525,0,0,0.343398951,0,0.731481012,0.684384736
HOA7812A124,0.009595459,0,0.002998214,0.055915232,0.017804354,0,0.007697321,0,0.023074119,0.009286068,0.034624133,0.003440526,0.417357618,0.002524058,0,0,0,0,0,0,0,0.415682898,0,0.825794192,0.570671534
HOA7812A125,0.041649127,0,0,0.2390779,0.055610599,0.003583247,0.017312752,0,0.06982687,0,0.008174652,0.031131039,0.263336153,0,0,0,0,0,0.020324558,0,0,0.249973104,0,0.819901806,0.633968512
HOA7812A126,0.048936348,0,0,0.282577676,0,0,0.005371406,0,0.07228828,0,0.049332983,0.031568279,0.278041835,0.011430066,0,0,0,0,0.008191778,0,0,0.212261348,0,0.750392033,0.693453632
HOA7812A200,0.064948337,0,0.000720841,0.116854146,0.019702094,0,0.012878742,0,0.032773985,0,0.00907108,0.018626768,0.275775067,0,0,0,0,0,0.005514524,0,0,0.443134418,0,0.744481973,0.669740644
HOA7812A203,0.080203112,0,0.001471717,0.12045613,0.052516363,0,0,0,0.01727635,0,0.023002721,0.02169959,0.253288726,0,0,0.014780887,0,0,0,0.003633878,0,0.411670526,0,0.787671926,0.629583525
HOA7812A219,0.039317323,0,0,0.109864221,0.072440032,0,0.049554582,0,0.01300902,0,0.048417455,0.026555553,0.327525849,0.004993138,0,0,0,0,0.000262913,0,0,0.308059915,0,0.810479333,0.622701288
HOA7812A226,0.014350919,0.002272732,0,0.118429447,0.035806863,0.05182659,0.0144495,0,0.031163629,0,0.048262474,0.00136459,0.343797325,0.002468776,0,0,0,0,0.007875863,0,0,0.327931293,0,0.801677562,0.62364146
HOA7812A143,0.080582796,0,0,0.166310015,0.025573964,0.065151907,0.01024542,0,0.032479778,0,0.047568238,0.009532115,0.295322934,0.002016145,0,0,0,5.81E-05,0.003279987,0,0,0.261878566,0,0.794365241,0.651944011
HOA7812A144,0.009921357,0.020282755,0,0.201992806,0.046836015,0,0.021959846,0,0.035849625,0,0.002394642,0.032610289,0.304488191,0.006921222,0,0,0.006373607,0,0,0.014345845,0,0.296023801,0,0.728137454,0.699767911
HOA7812A148,0.03509439,0.000641111,0,0.144362497,0.116664262,0.003640282,0.019383363,0,0.025510487,0,0.001760972,0.036591918,0.242379719,0,0,0,0.005007244,0,0.024318708,0,0,0.344645047,0,0.808961747,0.624158026
HOA7812A209,0.024956345,0,0.0003316,0.116444798,0.022814479,0,0.022390257,0,0.008775035,0,0.014313655,0.016419192,0.250522918,0,0,0,0,0,0.00461596,0,0,0.51841576,0,0.78878385,0.61623021
HOA7812A210,0.043445682,0,0,0.37868856,0,0.021150975,0.007097988,0,0.04291935,0,0.060483463,0.071933719,0.203034774,0.00741004,0,0,0,0,0.000683585,0,0,0.163151864,0,0.702199602,0.727074654
HOA7812A251,0.070848638,0,0,0.183400656,0.036661236,0,0.014077489,0,0.076956335,0,0.039140715,0.029221487,0.249627567,0,0,0,0,0.000906332,0.01411993,0,0,0.285039615,0,0.808008116,0.63932878
HOA7812A156,0.075079215,0,0,0.252677979,0.057590914,0.061375676,0.017658469,0,0.015175889,0,0.014230776,0.018656128,0.243581628,0.002232759,0,0,0.001560078,0.003835464,0,0.010334624,0,0.226010402,0,0.821928419,0.639256047
HOA7812A157,0.007708702,0.002797894,0,0.086105544,0.026075785,0.079709977,0.021691529,0,0.00181533,0,0.025002309,0.009845752,0.328679549,0,0,0,0,0.00446023,0.015750514,0,0,0.390356886,0,0.821239974,0.590673106
HOA7812A166,0.024966994,0,0,0.183390087,0.019348544,0,0.008077854,0,0.034468899,0,0.04507819,0.051179881,0.338176447,0,0,0.002578057,0,0.001364686,0,0,0,0.291370361,0,0.827933135,0.604329012
HOA7812A177,0.034741107,0,0,0.049782171,0.061817169,0.000842436,0.023874523,0,0.027241195,0,0.045874714,0.003031749,0.375851594,0.001525037,0,0,0,0.000912258,0,0.003378625,0,0.371127421,0,0.759849293,0.655664857
HOA7812A195,0.033362656,0,0.000448385,0.086714074,0.037771548,0.072325667,0.021138095,0,0.008492777,0,0.004721957,0.033678622,0.363307064,0,0,0,0,0.00026005,0,0,0,0.337779103,0,0.803247036,0.61772575
HOA7812A229,0.076800451,0,0,0.148848229,0.084533125,0.042155444,0.028661864,0,0,0,0,0.028709258,0.280822496,0,0,0,0,0.000413652,0.017638534,0,0,0.291416947,0,0.781586125,0.659035346
HOA7812A238,0.038528422,0,0.001425139,0.107196767,0.041745529,0.006405482,0.026576706,0,0.026850289,0,0.008388068,0.012646985,0.336035749,0,0,0,0,0,0.011891256,0,0,0.382309607,0,0.778760122,0.637777133
HOA7812A252,0.018639854,0.041472038,0,0.230260311,0.093493713,0,0.023488621,0,0.027070572,0,0,0.065337614,0.322905385,0.003342078,0,0,0.003249675,0,0.017534926,0,0,0.153205214,0,0.783855971,0.678018433
HOA7812A253,0,0.033902231,0,0.197000948,0.053369727,0,0.028383407,0,0.023740922,0,0.035828687,0.080491059,0.26698503,0,0,0,0.004662263,0,0.006804974,0,0,0.268830752,0,0.803797178,0.63987274
HOA7812A254,0.052773575,0.010622081,0,0.239896956,0.036506606,0.021867505,0.012588665,0,0.01801291,0,0.037156186,0.057279364,0.255527873,0,0,0,0,0.002060801,0,0.003169566,0,0.252537911,0,0.694739309,0.732314865
HOA7812A255,0.026200884,0,0,0.144362626,0.032269643,0,0.014805255,0,0.021806606,0,0.026063391,0.037537231,0.334356015,0.007131548,0,0,0,0,0.021122268,0,0,0.334344534,0,0.865794941,0.555619484
HOA7812A256,0.059417444,0,0,0.259821992,0.003797526,0,0.019467034,0,0.051885841,0,0.048041282,0.056108931,0.251543344,0.002529825,0,0,0,0,0.011283213,0,0,0.236103568,0,0.829539222,0.626201247
HOA7812A149,0.025009264,0,0,0.23668084,0.014401561,0.014446784,0.008904112,0,0.038143409,0,0.029899756,0.066115544,0.241083626,0,0,0.002768725,0,0,0.011132646,0,0,0.311413733,0,0.751341098,0.678922096
HOA7812A164,0.013447849,0,0,0.079118854,0.046664174,0.07373622,0.018609124,0,0.005282471,0,0.064196592,0,0.32188114,0.010363924,0,0,0,0.000194101,0.004606777,0,0,0.361898774,0,0.845964401,0.570489285
HOA7812A168,0.003422963,0.006536422,0.002925463,0.224002448,0.038604754,0.031399038,0.036778485,0,0,0,0,0.074688648,0.223094588,0,0,0.001025361,0.009305539,0,0,0,0,0.348216292,0,0.715344147,0.70645614
HOA7812A169,0.011411237,0,0,0.144840076,0.040462703,0.033000747,0.012836401,0,0.031466057,0,0.038085354,0,0.393727075,0,0,0.000661602,0,0.000966633,7.56E-05,0,0,0.292466536,0,0.833075566,0.593183446
HOA7812A175,0.052642861,0,0,0.24228518,0.012075858,0.049204409,0.009261512,0,0.033366183,0,0.061772669,0.030308247,0.300984626,0.003514921,0,0,0,0,0.009584886,0,0,0.19499865,0,0.827430645,0.633857971
HOA7812A176,0.000278536,0.009595255,0,0.154105387,0.011755265,0,0.01077902,0,0.009644834,0,0.007112745,0.024996107,0.398682098,0,0,0,0,0,0.01483378,0,0,0.358216973,0,0.838346157,0.56908848
HOA7812A181,0.068269442,0,0.000541911,0.072829116,0.027494252,0.059294733,0.028422974,0,0.012640371,0,0.0307166,0.005311735,0.395025489,0.001902335,0,0,0,0,0.012311398,0,0,0.285239645,0,0.860376647,0.570338622
HOA7812A230,0.008502022,0.005171199,0,0.094288668,0.023629805,0.002440339,0.023282411,0,0.012036071,0,0.013539423,0.012734544,0.386396823,0,0,0,0,0,0.019766471,0,0,0.398212223,0,0.849002457,0.548302957
HOA7812A129,0.007211566,0.005526894,6.62E-05,0.132638846,0.099108114,0.015213168,0.031890642,0,0.017406147,0,0.0297605,0.012428101,0.350637083,0,0,0,0,0.001484319,0.005478161,0,0,0.291150258,0,0.854453242,0.579432961
HOA7812A130,0.014237387,0,0.002744335,0.128406268,0.033396369,0,0.037832256,0,0.028832168,0,0.011488547,0.031859553,0.422143309,0.016501389,0,0,0.000592341,0,0,0,0,0.271966078,0,0.768246906,0.658526759
HOA7812A136,0.01587634,0,0.001404761,0.149147718,0.029038274,0.005174864,0.016872401,0,0.020334299,0,0.012626909,0.012670013,0.384216911,0.011042633,0,0,0,0,0.018381027,0,0,0.323213849,0,0.658651288,0.752219224
HOA7812A137,0.011545848,0,0,0.102568719,0.037528834,0.013961754,0.024426387,0,0.006376608,0,0,0.02417193,0.407828104,0,0,0,0,0,0,0,0,0.371591816,0,0.817471514,0.589556878
HOA7812A141,0.00088913,0.001419446,0.001275149,0.021370452,0.038011753,0.033262,0.006629788,0,0.01017414,0,0.051984738,0.015927281,0.50584014,0,0,0,0,0.001352596,0.003576452,0,0,0.308286935,0,0.801557136,0.60835651
HOA7812A145,0.01411478,0,0,0.153134944,0.057628524,0.04151875,0.015924555,0,0.008827864,0,0,0.028424654,0.331025769,0,0,0,0,0.001839298,0.011154729,0,0,0.336406134,0,0.847498748,0.574745463
HOA7812A154,0.016260558,0.002370776,0.000592116,0.104474141,0.021131732,0.035900431,0.013818705,0,0.008438929,0.011004764,0.022599843,0.050085827,0.427946084,0,0,0,0,0.002369824,0.020395344,0,0,0.262610927,0,0.746247734,0.679145327
HOA7812A155,0.07084103,0,0,0.069425315,0.036680744,0.03852332,0.011359774,0,0.023471437,0,0.031836413,0.026887106,0.374231298,0,0,0.002926265,0,0.001655598,0.006694812,0,0,0.305466888,0,0.823086736,0.604895515
HOA7812A158,0.015273646,0.011482122,0,0.082645315,0.083616951,0.061549587,0.017514445,0,0.024707846,0,0.007029447,0.024025312,0.392189163,0,0.00162407,0,0,0.004245773,0.00641523,0,0,0.267681093,0,0.790379822,0.642957314
HOA7812A163,0.0174252,0,0,0.096878748,0.055220332,0.033438835,0.045079907,0,0.014141994,0,0.039155847,0.011627323,0.287892884,0,0.003085172,0,0,0.002540507,0.012111865,0,0,0.381401386,0,0.793497304,0.627117159
HOA7812A170,0.047610008,0,0,0.201543592,0.057920091,0.04621564,0.020879019,0,0.014981566,0,0.034752267,0.077144651,0.288517156,0,0,0,0,0,0.001333332,0,0,0.209102679,0,0.784542018,0.665602726
HOA7812A172,0.053065945,0,0,0.170844813,0,0,0.010446385,0,0.019904893,0,0.025787321,0.051627894,0.291135551,0,0,0,0,0,0.006340783,0,0,0.370846414,0,0.863375761,0.551300201
HOA7812A183,0.054290371,0,0,0.107006742,0.042280422,0,0.014091218,0,0.007715464,0.017903364,0,0.053394045,0.364277572,0,0,0,0,0.003406325,0.009288784,0,0,0.326345695,0,0.719516444,0.699693821
HOA7812A184,0,0.021397492,0.013544841,0.137330313,0.093316765,0,0.031490014,0,0.021614463,0,0,0.036732795,0.340931805,0.010968203,0,0,0,0.005380679,0.022418004,0,0,0.264874627,0,0.582257268,0.812406093
HOA7812A186,0.003696724,0,0.00061989,0.155367531,0.044688728,0.049200537,0.01475276,0,0.014964152,0,0.019547429,0.012421824,0.439722731,0,0,0,0,0.000681909,0.003958922,0,0,0.240376863,0,0.814257889,0.618383352
HOA7812A189,0.010580647,0.004718117,0,0.164912174,0.004711957,0.021820609,0.010837759,0,0.025810807,0,0.108841269,0.051920006,0.29548651,0,0,0,0,0,0.009763754,0,0,0.290596392,0,0.808276829,0.625065469
HOA7812A194,0.040280332,0,0,0.055777309,0.041368582,0.009208284,0.018784131,0,0.016145714,0,0.043173593,0.016291779,0.426122504,0,0,0.00126645,0,0.002182519,0,0,0,0.329398802,0,0.838388537,0.573140194
HOA7812A199,0.024446345,0,0,0.065640109,0.072984027,0.004220919,0.020413761,0,0.012241985,0,0.0343558,0.020929023,0.450625743,0,0.000408732,0,0,0.004625835,0.009822642,0,0,0.27928508,0,0.774228308,0.648854465
HOA7812A212,0.002287147,0.002679246,0.000482412,0.021640511,0.020688319,0.051833033,0.01946218,0,0,0,0.011443473,0,0.401180973,0,0,0,0,0.005503741,0.005363082,0,0,0.457435884,0,0.739994741,0.673004968
HOA7812A214,0.013580645,0.019879839,0,0.06148928,0.033647305,0,0.054290616,0,0,0,0.001149008,0.028467506,0.264055651,0,0.000954178,0,0.004941896,0,0.012541803,0,0,0.505002273,0,0.788493686,0.616716118
HOA7812A217,0.020947517,0,0,0.17398091,0.016033904,0.019913311,0.033065579,0,0.010561176,0,0.029265309,0.047686115,0.355261958,0,0,0,0,0.000342381,0,0,0,0.292941839,0,0.824125692,0.606854629
HOA7812A224,0.036197798,0,0.000311976,0.062606678,0.052880946,0,0.016320907,0,0.014717337,0.007017078,0.002185814,0.015645325,0.388583989,0,0.000166447,0,0,0.004735801,0.012611691,0,0,0.386018213,0,0.737753624,0.676226869
HOA7812A227,0,0.014783998,0,0.170318572,0.015190328,0,0.02022495,0,0.020177606,0,0.004263575,0.0360426,0.404065055,0,0.000992511,0.011273906,0,0.004466985,0.00120205,0,0,0.296997864,0,0.808682043,0.615623226
HOA7812A233,0.031466821,0,0,0.059999588,0.03313548,0.024751905,0.011924718,0,0.01110619,0.026854241,0.000239671,0.005335589,0.457254388,0,0,0,0,0.001802441,0.004685108,0,0,0.33144386,0,0.792765517,0.619301946
HOA7812A237,0.007390051,0.020212915,0,0.261225012,0.081703797,0,0.017650531,0,0.056019963,0,0.050444546,0.054751247,0.282220204,0.001832525,0.002194795,0,0.006320207,0,0,0.003073711,0,0.154960497,0,0.656138107,0.765312463
HOA7812A244,0,0.029315622,0,0.065043222,0.083043156,0,0.031425964,0,0.023580574,0,0.029834871,0,0.328193378,0,0,0,0.001809677,0.006706974,0.001837367,0,0,0.399209197,0,0.756933819,0.658339738
HOA7812A250,0.013567042,0,0,0.046470607,0.053698656,0.020162646,0.01164455,0,0.004977251,0,0.032744191,0.014189174,0.420429767,0,0,0,0,0.003797427,0.004118299,0,0,0.374200389,0,0.777967851,0.632898233
HOA7812A257,0.017145014,0,0,0.142393402,0.027058976,0.070408091,0.017980638,0,0.012956065,0,0.045613391,0.031161261,0.366187528,0,0,0,0,0,0.011813425,0,0,0.25728221,0,0.827036135,0.613391759
HOA7812A132,0.020298078,0,0,0.200574898,0.017158044,0.014748401,0.026442264,0,0.000223071,0,0.005323805,0.06806481,0.296514581,0,0,0,0.000266778,0.002586546,0.00590075,0,0,0.341897975,0,0.80933751,0.615813749
HOA7812A146,0.018457118,0,0.001121786,0.034720122,0.03025907,0.024732648,0.01430156,0,0.009533292,0,0.011539912,0.026360905,0.330824785,0,0,0.004939097,0,9.02E-05,0.004822625,0,0,0.48829688,0,0.835654579,0.554152107
